author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
ID 99779452,realtor,https://www.cian.ru/sale/flat/313871103/,Москва,sale,flat,3,6,3,47.0,-1,0,18500000,Хорошевский,2-й Хорошевский проезд,9К1,Беговая,
ID 19143920,homeowner,https://www.cian.ru/sale/flat/312886286/,Москва,sale,flat,16,17,3,83.0,-1,0,18500000,Ново-Переделкино,Лукинская ,5,Новопеределкино,
Ольга Пинайчева,realtor,https://www.cian.ru/sale/flat/305601182/,Москва,sale,flat,5,5,3,78.4,-1,0,18650000,Хорошевский,5-я Магистральная ,10,Полежаевская,
МИЭЛЬ офис В Солнечногорске,real_estate_agent,https://www.cian.ru/sale/flat/307535888/,Москва,sale,flat,17,17,3,74.0,-1,0,19100000,Марьино, Верхние Поля,40К1,Люблино,
Навигатор,real_estate_agent,https://www.cian.ru/sale/flat/316738078/,Москва,sale,flat,3,12,3,63.2,-1,0,19300000,Чертаново Северное,Сумской проезд,2К1,Чертановская,
Навигатор,real_estate_agent,https://www.cian.ru/sale/flat/315153799/,Москва,sale,flat,3,14,3,65.0,-1,0,19500000,Восточное Измайлово,Средняя Первомайская ,36,Первомайская,
Bellmarc,real_estate_agent,https://www.cian.ru/sale/flat/316318538/,Москва,sale,flat,2,22,3,75.9,-1,0,19500000,Солнцево, Богданова,42,Солнцево,
Владис,real_estate_agent,https://www.cian.ru/sale/flat/313289330/,Москва,sale,flat,1,10,3,75.6,-1,0,19500000,Марьина роща,Старомарьинское шоссе,23,Марьина Роща,
ЗелАН,real_estate_agent,https://www.cian.ru/sale/flat/315215032/,Москва,sale,flat,4,18,3,81.8,-1,0,19500000,Можайский,Беловежская ,55,Сетунь,
ID 76668793,homeowner,https://www.cian.ru/sale/flat/308811140/,Москва,sale,flat,4,5,3,58.1,-1,0,19500000,Черемушки, Каховка,24,Зюзино,
ID 27876563,homeowner,https://www.cian.ru/sale/flat/307809480/,Москва,sale,flat,15,17,3,76.0,-1,0,19500000,Некрасовка,проспект Защитников Москвы,8,Некрасовка,Некрасовка-Парк
ID 49261127,homeowner,https://www.cian.ru/sale/flat/316414620/,Москва,sale,flat,3,17,3,90.2,-1,0,19500000,, Дмитрия Рябинкина,1,Ольховая,
Сергей Давыдов,realtor,https://www.cian.ru/sale/flat/316397540/,Москва,sale,flat,1,9,3,77.2,-1,0,19750000,Люблино,Краснодарская ,20/1,Люблино,
Константин Сочнов,realtor,https://www.cian.ru/sale/flat/315000430/,Москва,sale,flat,9,12,3,63.3,-1,0,19700000,Таганский,переулок Большой Симоновский,11,Пролетарская,
ID 127718038,homeowner,https://www.cian.ru/sale/flat/313646050/,Москва,sale,flat,6,9,3,90.0,-1,0,19600000,,проспект Куприна,24к2,Потапово,Бунинские луга
CENTURY 21 Перспектива,real_estate_agent,https://www.cian.ru/sale/flat/316126345/,Москва,sale,flat,4,8,3,70.3,-1,0,19890000,Перово,шоссе Энтузиастов,70,Перово,
Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/316267113/,Москва,sale,flat,7,17,3,71.0,-1,0,19900000,Ховрино,Онежская ,51к1,Моссельмаш,
Бюро ипотеки и недвижимости ЭРА,real_estate_agent,https://www.cian.ru/sale/flat/314435487/,Москва,sale,flat,16,21,3,65.7,-1,0,19800000,Коньково, Бутлерова,7Б,Калужская,Букинист
ID 104560488,homeowner,https://www.cian.ru/sale/flat/315111445/,Москва,sale,flat,16,17,3,83.0,-1,0,19900000,Марьино,Батайский проезд,31,Курьяново,
СДЕЛКА,real_estate_agent,https://www.cian.ru/sale/flat/312464973/,Москва,sale,flat,2,19,3,57.0,-1,0,20000000,Фили-Давыдково,Славянский бульвар,11К1,Славянский бульвар,
Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/313817231/,Москва,sale,flat,1,9,3,54.0,-1,0,20000000,Аэропорт, Академика Ильюшина,1К1,Аэропорт,
Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/315284385/,Москва,sale,flat,2,7,3,75.0,-1,0,20250000,Коптево, Космонавта Волкова,25/2,Красный Балтиец,
РАССВЕТ,real_estate_agent,https://www.cian.ru/sale/flat/316508932/,Москва,sale,flat,11,12,3,93.3,-1,0,20700000,, Потаповская Роща,26к2,Потапово,Белые ночи
FG Partners,real_estate_agent,https://www.cian.ru/sale/flat/313179651/,Москва,sale,flat,8,13,3,77.1,-1,0,20940000,Ясенево,Новоясеневский проспект,3В,Тёплый Стан,Комплекс апартаментов LES
ID 99094775,homeowner,https://www.cian.ru/sale/flat/313192082/,Москва,sale,flat,13,14,3,82.2,-1,0,21000000,Восточный,пос. Акулово,4,,
Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/312801317/,Москва,sale,flat,13,16,3,68.0,-1,0,21300000,Коньково, Бутлерова,30,Беляево,
ID 96422009,homeowner,https://www.cian.ru/sale/flat/314172791/,Москва,sale,flat,6,9,3,60.0,-1,0,21300000,Южное Медведково, Молодцова,31К1,Медведково,
ID 48464686,realtor,https://www.cian.ru/sale/flat/315250265/,Москва,sale,flat,6,24,3,89.9,-1,0,21500000,Южное Бутово,Скобелевская ,5К1,Улица Скобелевская,
ID 118473643,homeowner,https://www.cian.ru/sale/flat/314997469/,Москва,sale,flat,13,25,3,58.4,-1,0,21600000,Алексеевский,проспект Мира,184К2,Улица Сергея Эйзенштейна,
ID 101383190,unknown,https://www.cian.ru/sale/flat/311158339/,Москва,sale,flat,8,16,3,75.0,-1,0,21500000,Митино,Пятницкое шоссе,42,Пятницкое шоссе,
ID 314160,unknown,https://www.cian.ru/sale/flat/315640609/,Москва,sale,flat,14,16,3,80.0,-1,0,21750000,Очаково-Матвеевское,Матвеевская ,18К1,Матвеевская,
Наталья Михайловна Васильева,realtor,https://www.cian.ru/sale/flat/315846275/,Москва,sale,flat,4,9,3,57.7,-1,0,22000000,Преображенское,Большая Черкизовская ,3К1,Преображенская площадь,
Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/315140984/,Москва,sale,flat,1,5,3,100.0,-1,0,22000000,Алексеевский, Константинова,11,ВДНХ,
Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/315057102/,Москва,sale,flat,5,5,3,56.0,-1,0,22000000,Войковский,Ленинградское шоссе,48К3,Водный стадион,
Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/314629663/,Москва,sale,flat,2,9,3,56.0,-1,0,22000000,Левобережный,Ленинградское шоссе,92/1,Речной вокзал,
ID 127338586,homeowner,https://www.cian.ru/sale/flat/315365546/,Москва,sale,flat,4,16,3,64.8,-1,0,21900000,Очаково-Матвеевское,Озерная ,15,Очаково,
ID 64344918,homeowner,https://www.cian.ru/sale/flat/315590392/,Москва,sale,flat,5,16,3,64.7,-1,0,22100000,Бутырский, Яблочкова,43А,Петровско-Разумовская,
Юлия Железникова,realtor,https://www.cian.ru/sale/flat/302818689/,Москва,sale,flat,16,17,3,75.0,-1,0,22300000,Ховрино,Зеленоградская ,25к1,Грачёвская,
ID 69310141,unknown,https://www.cian.ru/sale/flat/313920515/,Москва,sale,flat,5,5,3,72.6,-1,0,22300000,Бутырский, Фонвизина,4,Тимирязевская,
ID 74067502,realtor,https://www.cian.ru/sale/flat/316197592/,Москва,sale,flat,5,12,3,68.0,-1,0,22400000,Северное Медведково,проезд Шокальского,17,Медведково,
ЕСН,real_estate_agent,https://www.cian.ru/sale/flat/312628187/,Москва,sale,flat,4,5,3,72.0,-1,0,22700000,Тимирязевский,Астрадамская ,1К3,Гражданская,
ID 70251518,homeowner,https://www.cian.ru/sale/flat/316993417/,Москва,sale,flat,1,5,3,74.4,-1,0,22700000,Марьина роща,Октябрьская ,4,Достоевская,
ИНГРУПП,real_estate_agent,https://www.cian.ru/sale/flat/316079205/,Москва,sale,flat,2,17,3,82.0,-1,0,22990000,Солнцево,Солнцевский проспект,14,Солнцево,
Инна Гойдышева,realtor,https://www.cian.ru/sale/flat/316276477/,Москва,sale,flat,2,5,3,56.8,-1,0,22800000,Пресненский,Красногвардейский бульвар,15С1,Улица 1905 года,
Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/307204851/,Москва,sale,flat,4,16,3,78.0,-1,0,23000000,Коньково,Миклухо-Маклая ,22,Беляево,
ID 88211936,realtor,https://www.cian.ru/sale/flat/316020371/,Москва,sale,flat,10,16,3,64.7,-1,0,23000000,Лефортово,Авиамоторная ,34К1,Авиамоторная,
MtRealty,real_estate_agent,https://www.cian.ru/sale/flat/316964701/,Москва,sale,flat,16,22,3,61.0,-1,0,23000000,Хорошево-Мневники,3-я Хорошевская ,17А,Зорге,Вереск
ID 72129245,homeowner,https://www.cian.ru/sale/flat/313118492/,Москва,sale,flat,13,17,3,68.7,-1,0,23500000,Отрадное, Бестужевых,7,Отрадное,
ГЕЛИОС,real_estate_agent,https://www.cian.ru/sale/flat/308996104/,Москва,sale,flat,11,18,3,93.0,-1,0,23900000,Некрасовка, Вертолетчиков,21к3,Некрасовка,мой адрес На Вертолетчиков
Вера Анурова,realtor,https://www.cian.ru/sale/flat/314223172/,Москва,sale,flat,12,17,3,82.0,-1,0,23900000,Головинский,Онежская ,17,Коптево,
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/304074417/,Москва,sale,flat,23,31,3,55.5,-1,0,24000000,Филевский парк,Береговой проезд,5к1,Фили,Фили Град
Monumental Group,real_estate_agent,https://www.cian.ru/sale/flat/313785034/,Москва,sale,flat,12,12,3,75.5,-1,0,23990000,Марьино,Братиславская ,8,Братиславская,
ID 11982,real_estate_agent,https://www.cian.ru/sale/flat/315264728/,Москва,sale,flat,3,4,3,65.0,-1,0,24000000,Коптево, Зои и Александра Космодемьянских,25/34,Красный Балтиец,
ID 337337,homeowner,https://www.cian.ru/sale/flat/316629605/,Москва,sale,flat,9,13,3,124.5,-1,0,24000000,, Бачуринская,17,Ольховая,
Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/313992347/,Москва,sale,flat,8,17,3,55.0,-1,0,24600000,Левобережный,Смольная ,44к1,Беломорская,
ID 12477594,realtor,https://www.cian.ru/sale/flat/310651193/,Москва,sale,flat,7,14,3,64.8,-1,0,24500000,Алексеевский, Космонавтов,8К2,ВДНХ,
ID 12816846,realtor,https://www.cian.ru/sale/flat/314456877/,Москва,sale,flat,31,33,3,59.0,-1,0,24450000,Ховрино,Клинская ,2Ак7,Грачёвская,мой адрес На Клинской
ID 96487623,homeowner,https://www.cian.ru/sale/flat/316774265/,Москва,sale,flat,14,17,3,73.5,-1,0,24500000,Головинский,Флотская ,76,Моссельмаш,
ID 16121116,realtor,https://www.cian.ru/sale/flat/316090527/,Москва,sale,flat,18,22,3,73.0,-1,0,24500000,Головинский, Лавочкина,10А,Коптево,
FG Partners,real_estate_agent,https://www.cian.ru/sale/flat/311786068/,Москва,sale,flat,12,14,3,85.0,-1,0,24730000,Ясенево,Новоясеневский проспект,3В,Тёплый Стан,Комплекс апартаментов LES
Самолет Плюс Москва,real_estate_agent,https://www.cian.ru/sale/flat/315867471/,Москва,sale,flat,4,5,3,63.2,-1,0,24650000,Тверской,Новослободская ,54С2,Менделеевская,
ID 11068387,realtor,https://www.cian.ru/sale/flat/313200768/,Москва,sale,flat,3,12,3,64.0,-1,0,24800000,Щукино, Народного Ополчения,42к3,Октябрьское поле,
Виктор Одиноков,realtor,https://www.cian.ru/sale/flat/313472103/,Москва,sale,flat,4,5,3,93.0,-1,0,25000000,Перово, Металлургов,23/13,Перово,
ID 156198,realtor,https://www.cian.ru/sale/flat/313797696/,Москва,sale,flat,9,11,3,75.1,-1,0,25000000,Соколиная гора,Щербаковская ,8,Семёновская,
АБ Риэлти,real_estate_agent,https://www.cian.ru/sale/flat/307651986/,Москва,sale,flat,5,17,3,76.7,-1,0,25000000,Марьино,Братиславская ,17К1,Братиславская,
ID 89885264,homeowner,https://www.cian.ru/sale/flat/276015146/,Москва,sale,flat,4,7,3,70.0,-1,0,25000000,Нагатино-Садовники,Нагатинская ,28К2,Коломенская,
