author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
МОЯ СТОЛИЦА,real_estate_agent,https://www.cian.ru/sale/flat/316626829/,Москва,sale,flat,4,8,2,36.5,-1,0,11000000,Кунцево,5-я Мякининская ,20,Строгино,Клубный дом Рублево
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/314795864/,Москва,sale,flat,14,26,2,60.2,-1,0,26500000,Кунцево, Академика Павлова,40,Молодёжная,Академика Павлова
ФСК Агент,real_estate_agent,https://www.cian.ru/sale/flat/316333450/,Москва,sale,flat,2,5,2,54.7,-1,0,22300000,Даниловский,1-й Павелецкий проезд,1/42К1,Пролетарская,
Кремлёвские Ключи,real_estate_agent,https://www.cian.ru/sale/flat/313080829/,Москва,sale,flat,5,13,2,45.8,-1,0,9500000,,шоссе Рязановское,31к1,Силикатная,Алхимово
Агентство недвижимости Елены Кузнецовой,real_estate_agent,https://www.cian.ru/sale/flat/315506446/,Москва,sale,flat,26,34,2,66.0,-1,0,28200000,Аэропорт,Кочновский проезд,4к1,Гражданская,Аэробус
ФСК Агент,real_estate_agent,https://www.cian.ru/sale/flat/312978433/,Москва,sale,flat,6,14,2,53.1,-1,0,13950000,Ново-Переделкино, Шолохова,28К1,Новопеределкино,
ID 128841930,homeowner,https://www.cian.ru/sale/flat/315009623/,Москва,sale,flat,6,18,2,70.0,-1,0,39800000,Хорошево-Мневники,Карамышевская набережная,36,Народное Ополчение,Wellton park
Самолет Плюс Москва,real_estate_agent,https://www.cian.ru/sale/flat/316676202/,Москва,sale,flat,8,9,2,42.0,-1,0,9700000,Ярославский,Ярославское шоссе,109К3,Медведково,
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/304419231/,Москва,sale,flat,19,20,2,61.0,-1,0,24900000,Даниловский,Автозаводская ,26/1,Тульская,FORST
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/315614312/,Москва,sale,flat,4,7,2,63.3,-1,0,22390000,Южнопортовый,6-я Кожуховская ,24,Кожуховская,
Фаворит групп,real_estate_agent,https://www.cian.ru/sale/flat/311135128/,Москва,sale,flat,4,7,2,67.5,-1,0,34000000,Басманный,Садовая-Черногрязская ,13/3С1,Красные ворота,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/315881117/,Москва,sale,flat,3,12,2,44.8,-1,0,10400000,Марьино,Подольская ,23,Курьяново,
WHITE BROKER,real_estate_agent,https://www.cian.ru/sale/flat/313542699/,Москва,sale,flat,1,16,2,51.0,-1,0,13850000,Чертаново Южное,Варшавское шоссе,131К3,Пражская,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/314787553/,Москва,sale,flat,10,14,2,62.3,-1,0,20000000,Можайский,Сколковское шоссе,40к2,Сетунь,Stellar City
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/316985408/,Москва,sale,flat,11,41,2,48.0,-1,0,45600000,Раменки,1-й Сетуньский проезд,8,Кутузовская,Hide
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/314581586/,Москва,sale,flat,9,9,2,44.8,-1,0,13500000,Чертаново Южное,Россошанская ,11К1,Улица Академика Янгеля,
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/316726628/,Москва,sale,flat,17,44,2,120.0,-1,0,102000000,Раменки,Минская ,2,Минская,Долина Сетунь
Триумфальная Арка,real_estate_agent,https://www.cian.ru/sale/flat/315684807/,Москва,sale,flat,32,59,2,58.2,-1,0,31500000,Тимирязевский,Дмитровский проезд,1,Дмитровская,D1
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/315750490/,Москва,sale,flat,20,32,2,75.8,-1,0,42000000,Щукино, Расплетина,21,Октябрьское поле,Дом в сосновой роще
METRAGE,real_estate_agent,https://www.cian.ru/sale/flat/315898143/,Москва,sale,flat,26,27,2,52.6,-1,0,31500000,Алексеевский,Староалексеевская ,5А,Алексеевская,Лайм
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/316293438/,Москва,sale,flat,10,19,2,68.0,-1,0,34950000,Покровское-Стрешнево,Волоколамское шоссе,71к1,Спартак,Город на Реке Тушино-2018
CENTURY 21 Перспектива,real_estate_agent,https://www.cian.ru/sale/flat/315693046/,Москва,sale,flat,6,8,2,40.9,-1,0,12500000,Измайлово,3-я Парковая ,35,Измайловская,
ФСК Агент,real_estate_agent,https://www.cian.ru/sale/flat/315813343/,Москва,sale,flat,2,17,2,49.5,-1,0,21500000,Коньково, Бутлерова,6,Беляево,
Самолет Плюс Москва ЮГ,real_estate_agent,https://www.cian.ru/sale/flat/315860318/,Москва,sale,flat,15,24,2,50.3,-1,0,30000000,Хорошево-Мневники,Шелепихинская набережная,40к3,Шелепиха,Sydney City
Елизавета Фомичева,realtor,https://www.cian.ru/sale/flat/315701694/,Москва,sale,flat,4,7,2,174.0,-1,0,451035168,Хамовники,Пречистенская набережная,17-19,Кропоткинская,Barkli Plaza
Ольга Михайлишина,realtor,https://www.cian.ru/sale/flat/315814266/,Москва,sale,flat,3,9,2,48.4,-1,0,12950000,Северное Измайлово,16-я Парковая ,49К1,Щёлковская,
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/315203719/,Москва,sale,flat,12,16,2,70.1,-1,0,43000000,Даниловский, Виктора Маслова,2,Автозаводская,RiverSky
ЕСН,real_estate_agent,https://www.cian.ru/sale/flat/312220257/,Москва,sale,flat,7,17,2,49.9,-1,0,18000000,Крылатское,Крылатская ,29К2,Крылатское,
do A.S.A.P.,real_estate_agent,https://www.cian.ru/sale/flat/316282341/,Москва,sale,flat,3,14,2,42.0,-1,0,25900000,Лефортово,проезд Шелихова,1к1,Серп и Молот,Символ
АЯКС,real_estate_agent,https://www.cian.ru/sale/flat/316891431/,Москва,sale,flat,14,52,2,55.0,-1,0,26000000,Раменки,проспект Генерала Дорохова,49к2,Аминьевская,Will Towers
Alliance Agency Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/316132318/,Москва,sale,flat,15,20,2,39.0,-1,0,27500000,Даниловский,Автозаводская ,26/1,Тульская,FORST
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/315586798/,Москва,sale,flat,5,23,2,75.0,-1,0,46700000,Обручевский,Профсоюзная ,68к3,Новые Черёмушки,Родной город. Воронцовский парк
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/299699821/,Москва,sale,flat,15,31,2,64.0,-1,0,18900000,Южное Бутово, Поляны,5,Улица Скобелевская,Эталон-Сити
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/315757451/,Москва,sale,flat,17,22,2,62.0,-1,0,21200000,Хорошевский,1-я Магистральная ,25,Хорошёвская,Сити-комплекс Мята
Vysotsky Estate,real_estate_agent,https://www.cian.ru/sale/flat/316287515/,Москва,sale,flat,40,42,2,44.8,-1,0,19900000,Котловка,Севастопольский проспект,22А,Крымская,Eniteo
Monumental Group,real_estate_agent,https://www.cian.ru/sale/flat/313034530/,Москва,sale,flat,3,5,2,83.0,-1,0,83000000,Арбат,Поварская ,29/36С1,Баррикадная,
do A.S.A.P.,real_estate_agent,https://www.cian.ru/sale/flat/311339461/,Москва,sale,flat,18,19,2,72.8,-1,0,49000000,Хорошево-Мневники,Шелепихинская набережная,34к2зд3,Шелепиха,Сердце Столицы
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/315202179/,Москва,sale,flat,3,17,2,80.0,-1,0,26000000,, Татьянин Парк,13к2,Говорово,Татьянин Парк
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/316726622/,Москва,sale,flat,23,31,2,136.0,-1,0,64890000,Обручевский, Воронцовские Пруды,3,Воронцовская,Воронцово
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/303159666/,Москва,sale,flat,23,25,2,60.1,-1,0,19990000,Лосиноостровский,Тайнинская ,9,Медведково,Нормандия
Винидиктов и Партнеры,real_estate_agent,https://www.cian.ru/sale/flat/311852690/,Москва,sale,flat,6,8,2,110.0,-1,0,100000000,Мещанский,Цветной бульвар,32А,Цветной бульвар,Клубный дом ЦВЕТ32
One Moscow,real_estate_agent,https://www.cian.ru/sale/flat/316762859/,Москва,sale,flat,2,21,2,128.6,-1,0,49900000,Черемушки, Наметкина,18,Зюзино,Розмарин
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/293531439/,Москва,sale,flat,9,37,2,56.4,-1,0,28500000,Раменки,Мосфильмовская ,98к2,Аминьевская,Огни
АЯКС,real_estate_agent,https://www.cian.ru/sale/flat/316166616/,Москва,sale,flat,22,46,2,43.7,-1,0,21300000,Обручевский, Академика Волгина,2,Калужская,Архитектор
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/304224403/,Москва,sale,flat,1,19,2,94.2,-1,0,67000000,Хорошево-Мневники,Шелепихинская набережная,34к2зд3,Шелепиха,Сердце Столицы
Top Realty,real_estate_agent,https://www.cian.ru/sale/flat/315873295/,Москва,sale,flat,11,21,2,87.0,-1,0,51200000,Раменки,Мосфильмовская ,88к2с6,Матвеевская,Мосфильмовский
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/313197117/,Москва,sale,flat,12,13,2,45.0,-1,0,27490000,Пресненский,Шмитовский проезд,39к1,Шелепиха,Headliner
SUNRISE Estate,real_estate_agent,https://www.cian.ru/sale/flat/315973530/,Москва,sale,flat,5,33,2,57.0,-1,0,29700000,Хорошево-Мневники,Причальный проезд,10к1,Шелепиха,Level Причальный
CENTURY 21 Столичная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/316664178/,Москва,sale,flat,8,27,2,66.2,-1,0,26499000,Даниловский,2-я оч.,Дс1,ЗИЛ,Shagal
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/315193953/,Москва,sale,flat,13,32,2,77.5,-1,0,37999999,Черемушки,Херсонская ,43к5,Зюзино,ONYX Deluxe
MadeState,real_estate_agent,https://www.cian.ru/sale/flat/314160264/,Москва,sale,flat,15,19,2,71.0,-1,0,47500000,Хорошево-Мневники,Шелепихинская набережная,34к2зд2,Шелепиха,Сердце Столицы
Агентство недвижимости Елены Кузнецовой,real_estate_agent,https://www.cian.ru/sale/flat/313851716/,Москва,sale,flat,16,40,2,67.0,-1,0,48000000,Хорошевский,Ленинградский проспект,37/6,Аэропорт,Прайм Парк
ОГРК,real_estate_agent,https://www.cian.ru/sale/flat/315337198/,Москва,sale,flat,10,32,2,44.3,-1,0,28200000,Хорошево-Мневники,Причальный проезд,10к1,Шелепиха,Level Причальный
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/294111689/,Москва,sale,flat,13,29,2,72.0,-1,0,40000000,Даниловский,Восточная ,4Ак1,Автозаводская,RiverSky
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/300096529/,Москва,sale,flat,6,8,2,57.4,-1,0,27900000,Беговой, Правды,6/34,Белорусская,
ID 32491168,realtor,https://www.cian.ru/sale/flat/296417169/,Москва,sale,flat,13,16,2,59.1,-1,0,18200000,Западное Дегунино,Базовская ,17,Грачёвская,
NIKA ESTATE,real_estate_agent,https://www.cian.ru/sale/flat/316484959/,Москва,sale,flat,2,16,2,54.0,-1,0,29900000,Пресненский,Зоологическая ,12К2,Баррикадная,
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/295335778/,Москва,sale,flat,21,41,2,68.0,-1,0,34999999,Хорошево-Мневники,Шелепихинская набережная,34к6,Шелепиха,Сердце Столицы
Ордер,real_estate_agent,https://www.cian.ru/sale/flat/280748592/,Москва,sale,flat,8,9,2,62.3,-1,0,8150000,,,94,Крёкшино,Эдельвейс
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/305602844/,Москва,sale,flat,5,44,2,64.3,-1,0,30500000,Хорошево-Мневники,Шелепихинская набережная,40к1,Шелепиха,Sydney City
